,close,datetime,high,low,open,volume
1061,3678.848,2019-01-31 22:14:00,3684.346,3677.875,3681.794,25990.0
1062,3681.629,2019-01-31 22:19:00,3682.971,3675.329,3678.816,22992.0
1063,3676.102,2019-01-31 22:24:00,3682.388,3675.917,3678.469,24322.0
1064,3676.244,2019-01-31 22:29:00,3679.652,3675.293,3676.429,17710.0
1065,3677.842,2019-01-31 22:34:00,3679.026,3675.132,3677.04,8968.0
1066,3679.262,2019-01-31 22:39:00,3679.821,3677.065,3678.838,9972.0
1067,3673.279,2019-01-31 22:44:00,3679.42,3672.927,3674.857,20466.0
1068,3672.28,2019-01-31 22:49:00,3676.831,3671.307,3674.66,19354.0
1069,3675.843,2019-01-31 22:54:00,3675.843,3672.28,3675.054,9894.0
1070,3676.397,2019-01-31 22:59:00,3677.063,3673.308,3675.449,27298.0
1071,3677.167,2019-02-01 09:04:00,3683.478,3671.487,3678.954,89948.0
1072,3684.896,2019-02-01 09:09:00,3684.896,3675.219,3680.372,46278.0
1073,3682.83,2019-02-01 09:14:00,3686.733,3676.101,3682.25,53522.0
1074,3682.44,2019-02-01 09:19:00,3686.763,3676.129,3680.456,62796.0
1075,3686.596,2019-02-01 09:24:00,3687.569,3677.115,3680.457,34172.0
1076,3684.197,2019-02-01 09:29:00,3688.558,3678.881,3682.631,33734.0
1077,3684.606,2019-02-01 09:34:00,3685.355,3679.513,3681.462,23278.0
1078,3682.067,2019-02-01 09:39:00,3686.603,3680.119,3680.488,25114.0
1079,3681.845,2019-02-01 09:44:00,3683.003,3679.293,3679.478,12600.0
1080,3679.673,2019-02-01 09:49:00,3681.05,3676.148,3679.685,28220.0
1081,3678.88,2019-02-01 09:54:00,3682.602,3678.487,3680.47,15704.0
1082,3676.505,2019-02-01 09:59:00,3678.695,3673.783,3675.73,35902.0
1083,3677.22,2019-02-01 10:04:00,3678.096,3674.279,3674.651,19864.0
1084,3677.29,2019-02-01 10:09:00,3680.35,3675.667,3677.475,16300.0
1085,3680.013,2019-02-01 10:14:00,3680.986,3676.673,3679.027,13946.0
1086,3681.001,2019-02-01 10:34:00,3682.764,3676.831,3681.787,22748.0
1087,3678.689,2019-02-01 10:39:00,3683.447,3677.689,3681.241,20172.0
1088,3683.145,2019-02-01 10:44:00,3684.327,3677.67,3682.552,16574.0
1089,3681.001,2019-02-01 10:49:00,3683.342,3679.449,3680.631,17872.0
1090,3682.763,2019-02-01 10:54:00,3684.735,3680.988,3682.566,16162.0
1091,3682.997,2019-02-01 10:59:00,3685.593,3682.208,3683.983,15916.0
1092,3682.96,2019-02-01 11:04:00,3685.561,3680.841,3683.145,12894.0
1093,3683.151,2019-02-01 11:09:00,3684.927,3681.348,3683.158,10206.0
1094,3688.306,2019-02-01 11:14:00,3689.489,3683.19,3686.728,59508.0
1095,3682.587,2019-02-01 11:19:00,3690.274,3680.401,3685.151,51798.0
1096,3680.563,2019-02-01 11:24:00,3684.144,3679.368,3680.538,26320.0
1097,3681.513,2019-02-01 11:29:00,3684.739,3680.17,3681.546,14870.0
1098,3683.536,2019-02-01 13:34:00,3685.68,3680.972,3682.574,19908.0
1099,3682.402,2019-02-01 13:39:00,3684.719,3680.812,3681.613,9988.0
1100,3681.181,2019-02-01 13:44:00,3683.757,3680.023,3680.996,13724.0
1101,3679.183,2019-02-01 13:49:00,3680.959,3676.423,3679.38,28826.0
1102,3681.35,2019-02-01 13:54:00,3683.113,3679.193,3681.93,13308.0
1103,3682.348,2019-02-01 13:59:00,3683.334,3678.773,3682.953,19280.0
1104,3681.378,2019-02-01 14:04:00,3684.127,3680.762,3681.378,17258.0
1105,3686.129,2019-02-01 14:09:00,3686.326,3680.583,3684.367,23150.0
1106,3685.368,2019-02-01 14:14:00,3688.73,3683.209,3684.21,45882.0
1107,3693.679,2019-02-01 14:19:00,3695.491,3684.413,3690.35,74904.0
1108,3691.304,2019-02-01 14:24:00,3697.322,3684.833,3690.367,67734.0
1109,3703.119,2019-02-01 14:29:00,3706.052,3690.355,3705.855,125254.0
1110,3708.552,2019-02-01 14:34:00,3710.314,3698.927,3706.961,91952.0
1111,3706.603,2019-02-01 14:39:00,3716.162,3704.656,3708.193,123056.0
1112,3710.203,2019-02-01 14:44:00,3716.323,3705.478,3711.609,73324.0
1113,3711.14,2019-02-01 14:49:00,3715.549,3706.666,3708.748,48076.0
1114,3711.334,2019-02-01 14:54:00,3713.097,3709.18,3710.176,57044.0
1115,3704.606,2019-02-01 14:59:00,3712.509,3696.551,3706.58,170328.0
1116,3775.168,2019-02-11 09:04:00,3816.035,3769.452,3771.599,415140.0
1117,3775.658,2019-02-11 09:09:00,3785.447,3772.496,3776.272,132018.0
1118,3777.963,2019-02-11 09:14:00,3779.129,3767.533,3775.021,96550.0
1119,3795.444,2019-02-11 09:19:00,3807.593,3778.152,3802.713,190878.0
1120,3799.876,2019-02-11 09:24:00,3803.55,3791.419,3799.67,78248.0
1121,3801.892,2019-02-11 09:29:00,3806.25,3798.296,3801.683,63904.0
1122,3802.726,2019-02-11 09:34:00,3810.631,3800.885,3807.833,93824.0
1123,3802.507,2019-02-11 09:39:00,3804.653,3798.774,3799.778,46512.0
1124,3796.583,2019-02-11 09:44:00,3802.663,3794.408,3795.444,55622.0
1125,3803.17,2019-02-11 09:49:00,3803.352,3795.412,3799.963,35870.0
1126,3803.732,2019-02-11 09:54:00,3804.527,3798.834,3803.732,23666.0
1127,3804.392,2019-02-11 09:59:00,3807.327,3802.776,3804.405,34292.0
1128,3807.147,2019-02-11 10:04:00,3808.148,3801.635,3805.406,32200.0
1129,3800.256,2019-02-11 10:09:00,3806.968,3799.282,3801.064,45592.0
1130,3789.292,2019-02-11 10:14:00,3802.833,3785.135,3789.623,114542.0
1131,3789.604,2019-02-11 10:34:00,3792.161,3780.334,3789.604,79946.0
1132,3796.742,2019-02-11 10:39:00,3798.331,3789.609,3797.165,34838.0
1133,3797.954,2019-02-11 10:44:00,3800.174,3794.834,3797.403,20872.0
1134,3793.585,2019-02-11 10:49:00,3797.788,3791.638,3794.201,28676.0
1135,3794.412,2019-02-11 10:54:00,3796.349,3792.592,3793.617,11672.0
1136,3796.161,2019-02-11 10:59:00,3797.152,3792.625,3795.188,13034.0
1137,3798.929,2019-02-11 11:04:00,3798.929,3793.621,3797.161,16368.0
1138,3798.145,2019-02-11 11:09:00,3802.329,3796.54,3797.514,24424.0
1139,3805.475,2019-02-11 11:14:00,3806.641,3797.364,3804.846,41750.0
1140,3804.355,2019-02-11 11:19:00,3808.466,3802.739,3804.29,54388.0
1141,3811.705,2019-02-11 11:24:00,3817.282,3804.346,3811.716,104146.0
1142,3814.475,2019-02-11 11:29:00,3816.257,3806.515,3811.872,53316.0
1143,3827.071,2019-02-11 13:34:00,3827.917,3813.495,3827.086,149288.0
1144,3837.264,2019-02-11 13:39:00,3838.252,3826.307,3833.486,112252.0
1145,3836.845,2019-02-11 13:44:00,3840.238,3833.327,3838.465,74502.0
1146,3840.87,2019-02-11 13:49:00,3841.665,3827.994,3837.485,110714.0
1147,3840.549,2019-02-11 13:54:00,3842.644,3836.899,3840.695,54120.0
1148,3838.344,2019-02-11 13:59:00,3841.085,3836.021,3839.497,32766.0
1149,3846.481,2019-02-11 14:04:00,3847.633,3836.292,3844.518,103538.0
1150,3841.341,2019-02-11 14:09:00,3850.217,3838.469,3841.685,72896.0
1151,3840.902,2019-02-11 14:14:00,3843.294,3835.958,3838.59,35772.0
1152,3841.129,2019-02-11 14:19:00,3847.427,3839.935,3842.918,32836.0
1153,3833.14,2019-02-11 14:24:00,3842.09,3830.412,3830.99,73268.0
1154,3834.302,2019-02-11 14:29:00,3838.827,3832.338,3835.097,37318.0
1155,3836.413,2019-02-11 14:34:00,3838.621,3834.168,3835.646,24130.0
1156,3806.199,2019-02-11 14:39:00,3837.37,3803.06,3805.048,210456.0
1157,3785.981,2019-02-11 14:44:00,3805.144,3781.451,3783.412,281466.0
1158,3778.895,2019-02-11 14:49:00,3784.88,3764.614,3776.758,233488.0
1159,3777.407,2019-02-11 14:54:00,3784.509,3770.458,3776.409,118340.0
1160,3770.163,2019-02-11 14:59:00,3778.983,3766.085,3772.703,160020.0
1161,3759.256,2019-02-11 21:04:00,3764.836,3751.8,3753.745,205492.0
1162,3758.042,2019-02-11 21:09:00,3759.273,3748.639,3753.346,128034.0
1163,3755.978,2019-02-11 21:14:00,3759.843,3752.392,3752.618,80926.0
1164,3751.074,2019-02-11 21:19:00,3756.172,3750.095,3753.811,63818.0
1165,3754.245,2019-02-11 21:24:00,3756.985,3750.263,3754.245,62214.0
1166,3757.824,2019-02-11 21:29:00,3760.732,3753.469,3759.413,52472.0
1167,3754.526,2019-02-11 21:34:00,3759.617,3753.507,3753.539,32956.0
1168,3756.875,2019-02-11 21:39:00,3758.834,3753.314,3756.065,24848.0
1169,3752.512,2019-02-11 21:44:00,3757.847,3750.182,3753.114,47390.0
1170,3747.754,2019-02-11 21:49:00,3753.274,3743.218,3744.19,105606.0
1171,3751.465,2019-02-11 21:54:00,3751.466,3746.959,3750.479,34208.0
1172,3753.389,2019-02-11 21:59:00,3753.389,3747.146,3750.25,20004.0
1173,3752.832,2019-02-11 22:04:00,3755.171,3750.86,3752.052,24620.0
1174,3757.407,2019-02-11 22:09:00,3760.939,3752.053,3757.214,52586.0
1175,3757.599,2019-02-11 22:14:00,3760.906,3755.463,3757.992,23598.0
1176,3754.635,2019-02-11 22:19:00,3759.177,3751.124,3755.021,31268.0
1177,3755.449,2019-02-11 22:24:00,3755.643,3751.14,3753.699,16244.0
1178,3755.664,2019-02-11 22:29:00,3757.607,3753.877,3755.078,15200.0
1179,3767.079,2019-02-11 22:34:00,3768.845,3754.69,3767.858,82614.0
1180,3768.532,2019-02-11 22:39:00,3773.059,3765.539,3767.77,65324.0
1181,3760.472,2019-02-11 22:44:00,3769.327,3755.911,3759.501,62532.0
1182,3767.344,2019-02-11 22:49:00,3767.375,3758.561,3762.302,25374.0
1183,3762.511,2019-02-11 22:54:00,3767.391,3760.536,3763.305,25700.0
1184,3751.857,2019-02-11 22:59:00,3763.305,3751.278,3754.433,64710.0
1185,3742.433,2019-02-12 09:04:00,3764.565,3736.989,3742.415,169942.0
1186,3743.989,2019-02-12 09:09:00,3745.201,3736.949,3743.221,60450.0
1187,3736.762,2019-02-12 09:14:00,3744.007,3736.569,3739.29,53376.0
1188,3730.999,2019-02-12 09:19:00,3740.255,3729.281,3731.208,97506.0
1189,3727.066,2019-02-12 09:24:00,3732.762,3726.648,3728.817,71478.0
1190,3730.977,2019-02-12 09:29:00,3731.948,3725.831,3729.958,58048.0
1191,3728.408,2019-02-12 09:34:00,3731.909,3724.442,3730.905,83672.0
1192,3725.167,2019-02-12 09:39:00,3733.271,3724.388,3730.496,54028.0
1193,3724.513,2019-02-12 09:44:00,3726.163,3721.64,3723.75,72112.0
1194,3719.578,2019-02-12 09:49:00,3726.873,3718.591,3719.417,78258.0
1195,3727.689,2019-02-12 09:54:00,3728.66,3718.615,3726.116,57862.0
1196,3732.773,2019-02-12 09:59:00,3733.745,3726.91,3732.522,51046.0
1197,3732.555,2019-02-12 10:04:00,3733.588,3729.818,3731.777,29600.0
1198,3732.571,2019-02-12 10:09:00,3736.071,3729.834,3731.6,32022.0
1199,3729.262,2019-02-12 10:14:00,3732.378,3728.397,3729.438,25092.0
1200,3733.137,2019-02-12 10:34:00,3733.362,3727.839,3729.83,35038.0
1201,3740.242,2019-02-12 10:39:00,3741.422,3731.509,3738.684,60542.0
1202,3740.236,2019-02-12 10:44:00,3741.213,3737.252,3737.676,38826.0
1203,3738.488,2019-02-12 10:49:00,3741.208,3736.738,3737.709,22156.0
1204,3737.699,2019-02-12 10:54:00,3740.452,3737.699,3739.256,14524.0
1205,3736.148,2019-02-12 10:59:00,3740.051,3732.214,3732.993,28106.0
1206,3740.244,2019-02-12 11:04:00,3742.01,3733.18,3741.038,37604.0
1207,3743.217,2019-02-12 11:09:00,3746.918,3739.465,3745.154,44300.0
1208,3743.394,2019-02-12 11:14:00,3745.369,3741.451,3745.16,20584.0
1209,3734.169,2019-02-12 11:19:00,3744.17,3732.178,3735.14,39900.0
1210,3730.423,2019-02-12 11:24:00,3734.153,3727.445,3731.395,40236.0
1211,3728.647,2019-02-12 11:29:00,3733.353,3727.866,3730.812,24482.0
1212,3726.219,2019-02-12 13:34:00,3730.386,3722.698,3724.661,50130.0
1213,3723.414,2019-02-12 13:39:00,3726.391,3721.665,3722.667,32502.0
1214,3725.604,2019-02-12 13:44:00,3728.115,3721.648,3726.19,34810.0
1215,3726.153,2019-02-12 13:49:00,3726.158,3722.433,3722.444,27676.0
1216,3722.424,2019-02-12 13:54:00,3727.942,3722.232,3723.395,30502.0
1217,3722.825,2019-02-12 13:59:00,3727.136,3721.26,3727.12,33300.0
1218,3728.936,2019-02-12 14:04:00,3729.907,3722.457,3727.948,43472.0
1219,3728.756,2019-02-12 14:09:00,3729.728,3725.973,3728.74,26848.0
1220,3731.913,2019-02-12 14:14:00,3733.689,3728.748,3731.751,40850.0
1221,3731.73,2019-02-12 14:19:00,3733.509,3729.964,3731.73,20738.0
1222,3732.525,2019-02-12 14:24:00,3737.399,3730.758,3732.509,42436.0
1223,3735.467,2019-02-12 14:29:00,3735.467,3731.726,3734.689,15732.0
1224,3731.73,2019-02-12 14:34:00,3736.246,3730.758,3732.701,18778.0
1225,3726.138,2019-02-12 14:39:00,3732.462,3724.435,3725.407,47658.0
1226,3725.358,2019-02-12 14:44:00,3727.141,3723.608,3726.169,27324.0
1227,3725.76,2019-02-12 14:49:00,3727.558,3723.4,3724.58,35520.0
1228,3726.164,2019-02-12 14:54:00,3728.556,3725.177,3726.566,28196.0
1229,3730.076,2019-02-12 14:59:00,3733.962,3723.367,3729.651,88338.0
1230,3724.705,2019-02-12 21:04:00,3728.031,3721.711,3727.025,73402.0
1231,3723.104,2019-02-12 21:09:00,3726.608,3713.703,3723.859,115078.0
1232,3723.051,2019-02-12 21:14:00,3728.717,3719.369,3721.308,72160.0
1233,3731.084,2019-02-12 21:19:00,3732.053,3722.063,3730.31,47990.0
1234,3730.96,2019-02-12 21:24:00,3734.268,3730.059,3733.262,46940.0
1235,3729.757,2019-02-12 21:29:00,3732.525,3726.057,3728.788,40732.0
1236,3729.986,2019-02-12 21:34:00,3731.747,3728.015,3730.759,23914.0
1237,3727.086,2019-02-12 21:39:00,3731.384,3726.864,3729.602,35058.0
1238,3730.621,2019-02-12 21:44:00,3732.364,3727.049,3731.377,15294.0
1239,3731.175,2019-02-12 21:49:00,3731.573,3729.61,3730.598,10880.0
1240,3735.325,2019-02-12 21:54:00,3735.522,3729.607,3730.619,25938.0
1241,3736.739,2019-02-12 21:59:00,3737.708,3732.36,3735.518,42236.0
1242,3738.293,2019-02-12 22:04:00,3741.04,3735.953,3737.753,48808.0
1243,3735.765,2019-02-12 22:09:00,3739.089,3733.794,3734.786,27808.0
1244,3735.017,2019-02-12 22:14:00,3736.003,3734.011,3734.047,10522.0
1245,3732.695,2019-02-12 22:19:00,3734.997,3730.505,3733.487,28816.0
1246,3731.933,2019-02-12 22:24:00,3735.858,3731.71,3733.091,18494.0
1247,3728.921,2019-02-12 22:29:00,3732.873,3726.387,3728.348,48650.0
1248,3721.815,2019-02-12 22:34:00,3729.908,3719.079,3723.176,61506.0
1249,3724.211,2019-02-12 22:39:00,3724.984,3720.253,3723.437,32916.0
1250,3724.21,2019-02-12 22:44:00,3725.001,3722.252,3724.013,11158.0
1251,3709.619,2019-02-12 22:49:00,3724.005,3709.012,3712.565,95818.0
1252,3715.826,2019-02-12 22:54:00,3715.826,3706.652,3711.893,68064.0
1253,3712.33,2019-02-12 22:59:00,3716.861,3712.322,3715.477,37520.0
1254,3700.79,2019-02-13 09:04:00,3702.343,3682.425,3699.999,258152.0
1255,3701.845,2019-02-13 09:09:00,3705.331,3699.837,3703.588,60774.0
1256,3703.944,2019-02-13 09:14:00,3707.071,3700.823,3706.295,40378.0
1257,3699.412,2019-02-13 09:19:00,3705.899,3698.639,3700.619,42370.0
1258,3699.828,2019-02-13 09:24:00,3703.127,3698.454,3700.023,35186.0
1259,3684.798,2019-02-13 09:29:00,3701.375,3684.78,3693.503,96284.0
1260,3689.501,2019-02-13 09:34:00,3694.406,3683.21,3691.262,91658.0
1261,3681.594,2019-02-13 09:39:00,3692.206,3676.902,3679.446,131920.0
1262,3670.92,2019-02-13 09:44:00,3681.39,3670.92,3675.436,129144.0
1263,3663.136,2019-02-13 09:49:00,3673.453,3662.939,3665.885,155150.0
1264,3674.178,2019-02-13 09:54:00,3674.178,3660.377,3671.055,103614.0
1265,3679.329,2019-02-13 09:59:00,3679.525,3672.037,3676.785,80864.0
1266,3675.443,2019-02-13 10:04:00,3681.914,3675.246,3677.418,49278.0
1267,3680.798,2019-02-13 10:09:00,3682.603,3674.08,3681.795,34552.0
1268,3686.726,2019-02-13 10:14:00,3688.303,3677.87,3687.678,51396.0
1269,3685.476,2019-02-13 10:34:00,3688.871,3683.733,3684.757,37054.0
1270,3687.507,2019-02-13 10:39:00,3688.905,3682.402,3687.906,26620.0
1271,3681.214,2019-02-13 10:44:00,3688.295,3681.0,3683.749,26122.0
1272,3692.776,2019-02-13 10:49:00,3692.99,3680.23,3692.002,59760.0
1273,3693.016,2019-02-13 10:54:00,3693.986,3691.033,3692.998,32108.0
1274,3698.061,2019-02-13 10:59:00,3698.061,3691.237,3697.287,61048.0
1275,3691.807,2019-02-13 11:04:00,3698.079,3691.611,3692.599,39068.0
1276,3689.079,2019-02-13 11:09:00,3693.569,3688.865,3689.853,21254.0
1277,3688.557,2019-02-13 11:14:00,3691.502,3687.784,3689.527,28588.0
1278,3688.326,2019-02-13 11:19:00,3692.638,3687.356,3689.099,18974.0
1279,3691.29,2019-02-13 11:24:00,3692.837,3687.356,3692.837,14194.0
1280,3680.561,2019-02-13 11:29:00,3692.064,3677.259,3679.061,57058.0
1281,3673.337,2019-02-13 13:34:00,3685.161,3672.18,3672.369,74322.0
1282,3673.513,2019-02-13 13:39:00,3674.136,3665.88,3669.617,81000.0
1283,3664.801,2019-02-13 13:44:00,3673.532,3661.035,3661.053,107162.0
1284,3650.521,2019-02-13 13:49:00,3664.973,3644.809,3657.406,198868.0
1285,3659.158,2019-02-13 13:54:00,3661.349,3645.836,3658.618,128386.0
1286,3665.91,2019-02-13 13:59:00,3665.91,3655.663,3660.001,65508.0
1287,3668.728,2019-02-13 14:04:00,3672.277,3661.418,3671.244,88210.0
1288,3659.815,2019-02-13 14:09:00,3668.709,3657.298,3663.766,61846.0
1289,3658.277,2019-02-13 14:14:00,3660.802,3652.341,3655.151,62280.0
1290,3663.802,2019-02-13 14:19:00,3667.306,3655.515,3665.545,56116.0
1291,3666.929,2019-02-13 14:24:00,3671.994,3663.01,3666.174,60158.0
1292,3657.956,2019-02-13 14:29:00,3671.277,3657.137,3663.421,49548.0
1293,3659.069,2019-02-13 14:34:00,3662.189,3655.118,3656.105,49544.0
1294,3657.498,2019-02-13 14:39:00,3663.93,3655.915,3657.658,40758.0
1295,3658.218,2019-02-13 14:44:00,3659.813,3652.158,3658.267,57864.0
1296,3652.759,2019-02-13 14:49:00,3659.402,3651.932,3653.098,40212.0
1297,3655.648,2019-02-13 14:54:00,3658.405,3652.705,3655.667,39848.0
1298,3653.455,2019-02-13 14:59:00,3656.422,3647.802,3654.641,101738.0
1299,3668.529,2019-02-13 21:04:00,3668.911,3656.178,3667.127,123144.0
1300,3663.649,2019-02-13 21:09:00,3668.92,3662.438,3664.656,38546.0
1301,3655.218,2019-02-13 21:14:00,3664.412,3651.669,3651.669,86736.0
1302,3650.594,2019-02-13 21:19:00,3655.417,3640.203,3646.662,118626.0
1303,3642.148,2019-02-13 21:24:00,3652.359,3638.417,3643.34,87298.0
1304,3643.087,2019-02-13 21:29:00,3648.419,3640.939,3647.41,52708.0
1305,3640.083,2019-02-13 21:34:00,3644.818,3637.549,3639.286,53028.0
1306,3636.55,2019-02-13 21:39:00,3641.049,3633.578,3638.507,105714.0
1307,3642.063,2019-02-13 21:44:00,3644.033,3629.865,3641.868,89768.0
1308,3636.098,2019-02-13 21:49:00,3642.082,3633.121,3637.481,51444.0
1309,3627.21,2019-02-13 21:54:00,3636.098,3625.444,3628.389,95268.0
1310,3635.426,2019-02-13 21:59:00,3635.426,3627.014,3631.743,37432.0
1311,3634.03,2019-02-13 22:04:00,3637.23,3632.83,3633.041,35200.0
1312,3629.387,2019-02-13 22:09:00,3635.002,3627.427,3629.19,34258.0
1313,3629.413,2019-02-13 22:14:00,3632.003,3626.041,3630.799,35362.0
1314,3636.683,2019-02-13 22:19:00,3637.464,3628.976,3633.762,44818.0
1315,3630.859,2019-02-13 22:24:00,3639.666,3630.84,3637.276,30082.0
1316,3630.558,2019-02-13 22:29:00,3633.164,3626.639,3629.551,41412.0
1317,3635.289,2019-02-13 22:34:00,3635.311,3629.376,3632.96,27244.0
1318,3635.712,2019-02-13 22:39:00,3636.7,3630.013,3635.693,23710.0
1319,3630.604,2019-02-13 22:44:00,3636.508,3627.227,3629.98,32078.0
1320,3623.55,2019-02-13 22:49:00,3631.601,3622.772,3630.984,44586.0
1321,3630.018,2019-02-13 22:54:00,3634.134,3622.772,3632.158,50182.0
1322,3629.285,2019-02-13 22:59:00,3631.813,3623.952,3625.499,53374.0
1323,3635.925,2019-02-14 09:04:00,3636.872,3631.309,3634.363,77688.0
1324,3652.74,2019-02-14 09:09:00,3652.74,3635.014,3646.452,134864.0
1325,3651.68,2019-02-14 09:14:00,3656.923,3649.996,3654.621,101106.0
1326,3644.981,2019-02-14 09:19:00,3653.425,3641.259,3643.802,75358.0
1327,3653.659,2019-02-14 09:24:00,3655.424,3642.075,3651.703,54114.0
1328,3651.502,2019-02-14 09:29:00,3654.427,3649.737,3652.471,40890.0
1329,3651.278,2019-02-14 09:34:00,3653.043,3645.332,3647.289,38118.0
1330,3657.797,2019-02-14 09:39:00,3659.524,3651.033,3656.637,65584.0
1331,3656.344,2019-02-14 09:44:00,3657.984,3652.431,3652.852,34646.0
1332,3652.998,2019-02-14 09:49:00,3656.363,3652.641,3654.579,22608.0
1333,3651.466,2019-02-14 09:54:00,3655.923,3649.682,3650.459,27164.0
1334,3656.922,2019-02-14 09:59:00,3657.699,3650.037,3656.922,30068.0
1335,3651.045,2019-02-14 10:04:00,3657.719,3647.512,3650.854,35290.0
1336,3651.215,2019-02-14 10:09:00,3651.234,3648.312,3650.456,12688.0
1337,3647.253,2019-02-14 10:14:00,3651.042,3645.68,3647.636,24790.0
1338,3639.809,2019-02-14 10:34:00,3647.632,3639.599,3643.531,53914.0
1339,3640.77,2019-02-14 10:39:00,3640.962,3637.072,3639.005,34632.0
1340,3633.628,2019-02-14 10:44:00,3641.15,3632.851,3636.381,43730.0
1341,3634.808,2019-02-14 10:49:00,3636.573,3632.851,3635.604,35330.0
1342,3637.341,2019-02-14 10:54:00,3638.329,3631.093,3637.36,48620.0
1343,3632.081,2019-02-14 10:59:00,3639.508,3631.093,3635.783,37576.0
1344,3640.914,2019-02-14 11:04:00,3641.717,3631.87,3639.531,32248.0
1345,3638.756,2019-02-14 11:09:00,3643.042,3638.352,3641.068,26720.0
1346,3645.61,2019-02-14 11:14:00,3648.746,3638.717,3647.548,48704.0
1347,3646.77,2019-02-14 11:19:00,3647.567,3642.291,3643.278,29964.0
1348,3646.376,2019-02-14 11:24:00,3648.727,3643.45,3645.235,26584.0
1349,3645.623,2019-02-14 11:29:00,3652.117,3644.846,3650.9,52626.0
1350,3658.393,2019-02-14 13:34:00,3659.572,3646.338,3657.405,102058.0
1351,3656.514,2019-02-14 13:39:00,3661.216,3652.76,3658.471,67644.0
1352,3649.404,2019-02-14 13:44:00,3657.464,3647.046,3648.417,52878.0
1353,3639.928,2019-02-14 13:49:00,3650.603,3637.194,3640.915,80526.0
1354,3640.176,2019-02-14 13:54:00,3642.891,3637.423,3639.399,41928.0
1355,3640.164,2019-02-14 13:59:00,3641.903,3635.244,3639.195,54738.0
1356,3643.893,2019-02-14 14:04:00,3644.67,3638.572,3642.109,29572.0
1357,3633.476,2019-02-14 14:09:00,3644.633,3633.476,3636.776,44742.0
1358,3637.561,2019-02-14 14:14:00,3639.95,3633.457,3637.369,38142.0
1359,3634.617,2019-02-14 14:19:00,3640.122,3633.648,3634.636,34574.0
1360,3639.907,2019-02-14 14:24:00,3640.685,3629.731,3637.951,75608.0
1361,3636.337,2019-02-14 14:29:00,3644.437,3635.541,3638.294,45834.0
1362,3636.3,2019-02-14 14:34:00,3639.849,3633.546,3637.077,34154.0
1363,3636.079,2019-02-14 14:39:00,3637.268,3628.655,3631.944,54170.0
1364,3634.513,2019-02-14 14:44:00,3636.423,3630.003,3635.482,31322.0
1365,3635.427,2019-02-14 14:49:00,3638.426,3632.904,3634.669,34326.0
1366,3638.211,2019-02-14 14:54:00,3641.521,3635.427,3639.377,53942.0
1367,3635.405,2019-02-14 14:59:00,3640.356,3632.219,3635.8,82466.0
1368,3636.236,2019-02-14 21:04:00,3640.937,3629.248,3638.169,119812.0
1369,3643.259,2019-02-14 21:09:00,3643.485,3635.106,3638.314,74408.0
1370,3638.565,2019-02-14 21:14:00,3643.467,3638.366,3641.065,39980.0
1371,3633.623,2019-02-14 21:19:00,3639.324,3629.514,3632.235,76906.0
1372,3609.416,2019-02-14 21:24:00,3633.845,3607.882,3621.371,183494.0
1373,3613.385,2019-02-14 21:29:00,3617.074,3608.656,3614.896,101584.0
1374,3619.949,2019-02-14 21:34:00,3621.887,3611.952,3621.364,76506.0
1375,3619.163,2019-02-14 21:39:00,3621.096,3615.047,3620.329,43498.0
1376,3618.471,2019-02-14 21:44:00,3621.1,3616.619,3618.132,21316.0
1377,3614.226,2019-02-14 21:49:00,3619.714,3614.204,3618.702,30558.0
1378,3623.409,2019-02-14 21:54:00,3625.364,3614.204,3622.373,45264.0
1379,3618.939,2019-02-14 21:59:00,3624.372,3617.406,3622.671,34020.0
1380,3614.432,2019-02-14 22:04:00,3619.918,3610.943,3612.677,65626.0
1381,3613.64,2019-02-14 22:09:00,3618.342,3611.885,3614.629,34382.0
1382,3615.423,2019-02-14 22:14:00,3617.4,3610.476,3615.417,37816.0
1383,3603.39,2019-02-14 22:19:00,3616.367,3598.887,3600.299,151670.0
1384,3607.61,2019-02-14 22:24:00,3609.793,3601.744,3606.822,53210.0
1385,3605.854,2019-02-14 22:29:00,3609.587,3604.91,3608.031,29352.0
1386,3599.351,2019-02-14 22:34:00,3605.284,3595.098,3597.84,84270.0
1387,3589.376,2019-02-14 22:39:00,3600.401,3585.663,3590.906,173692.0
1388,3578.097,2019-02-14 22:44:00,3591.331,3575.811,3583.551,136228.0
1389,3589.749,2019-02-14 22:49:00,3589.949,3576.613,3586.04,104696.0
1390,3587.165,2019-02-14 22:54:00,3590.497,3582.503,3587.707,52302.0
1391,3586.478,2019-02-14 22:59:00,3589.744,3584.236,3588.512,63978.0
1392,3590.186,2019-02-15 09:04:00,3593.896,3578.624,3591.919,153272.0
1393,3582.18,2019-02-15 09:09:00,3593.677,3582.171,3583.954,56460.0
1394,3587.644,2019-02-15 09:14:00,3588.611,3581.144,3584.924,56202.0
1395,3587.463,2019-02-15 09:19:00,3590.609,3585.689,3586.696,30074.0
1396,3590.803,2019-02-15 09:24:00,3594.93,3588.472,3591.769,62886.0
1397,3592.826,2019-02-15 09:29:00,3593.793,3587.852,3590.65,41230.0
1398,3588.366,2019-02-15 09:34:00,3595.565,3587.6,3588.61,49270.0
1399,3588.931,2019-02-15 09:39:00,3591.312,3587.964,3590.141,22976.0
1400,3588.989,2019-02-15 09:44:00,3590.155,3584.449,3590.134,29146.0
1401,3589.934,2019-02-15 09:49:00,3592.899,3588.746,3592.11,19868.0
